"","growth"
"X1201712715",0.117497109416965
"X1201712716",0.119340266582448
"X1201712718",0.115573225127381
"X1201712719",0.123204150793046
"X1201712720",0.125974710267733
"X1201712723",0.779730453355057
"X1201712724",0.123172421132985
"X1201712726",0.117679507163883
"X1201712727",0.122068922221749
"X1201712728",0.130457259008576
"X1201712729",0.118040355942174
"X1201712731",0.114070184090845
"X1201712732",0.818590827154153
"X1201712733",0.119564037736477
"X1201712736",0.131009726012118
"X1201712738",0.133834004493451
"X1201712741",0.123082183529731
"X1201712744",0.126253271618453
"X1201712748",0.119836800706309
"X1201712749",0.117356647834342
"X1201712753",0.128886214440836
"X1201712755",0.115439380824326
"X1201712758",0.120972099293892
"X1201712759",0.132376019737557
"X1201712760",0.120613242055987
"X1201712762",0.123212210366884
"X1201712764",0.117527607767228
"X1201712766",0.117676080639966
"X1201712767",0.120224590185985
"X1201712768",0.127642099189543
"X1201712769",0.125297378288538
"X1201712770",0.124237157462645
"X1201712772",0.125557487567721
"X1201712773",0.115149570153972
"X1201712775",0.120969689117811
"X1201712776",0.120982920700283
"X1201712778",0.120309274025508
"X1201712781",0.116252187312666
"X1201712782",0.117711255834577
"X1201712784",0.129273315390199
"X1201712785",0.123819262226938
"X1201712787",0.129747817908057
"X1201712788",0.807934518462327
"X1201712789",0.122593174966749
"X1201712793",0.127899276030279
"X1201712796",0.127873606284581
"X1201712797",0.10829969632666
"X1201712798",0.770071341673143
"X1201712799",0.25961055429063
"X1201712800",0.104521685598456
"X1201712801",0.117298245402575
"X1201712802",0.114854519477945
"X1201712803",0.122053953086891
"X1201712804",0.44300767364497
"X1201712806",0.825381494782652
"X1201712808",0.108110336512997
"X1201712812",0.857946538806832
"X1201712815",0.122009862368831
"X1201712817",0.87788525378842
"X1201712818",0.105985359496944
"X1201712821",0.115988347622641
"X1201712824",0.117488071933943
"X1201712826",0.11544841727955
"X1201712827",0.834369679075737
"X1201710427",0.127445710726051
"X1201710429",0.112362818202174
"X1201710443",0.134459032844832
"X1201710450",0.126692154666189
"X1201710455",0.121268438477358
"X1201712829",0.130257533842296
"X1201712832",0.119047162256439
"X1201712833",0.111841459646541
"X1201712834",0.118955775389746
"X1201712837",0.80750301755522
"X1201712840",0.793479657950451
"X1201712841",0.120813476940462
"X1201712842",0.108050286916947
"X1201712843",0.0938025439877647
"X1201712845",0.124220524068574
"X1201712846",0.814234701633321
"X1201712847",0.120587735110357
"X1201712848",0.110998972679435
"X1201712850",0.109941959991522
"X1201712851",0.124542878515693
"X1201712853",0.110977035173078
"X1201712858",0.118024710402036
"X1201712860",0.143109368089315
"X1201712863",0.19236024827202
"X1201712864",0.866349645661048
"X1201712866",0.117527044908844
"X1201712868",0.820838173548352
"X1201712869",0.79182008134437
"X1201712873",0.106530293394431
"X1201712874",0.825122277447635
"X1201712875",0.83673104663708
"X1201712876",0.108085230081505
"X1201712877",0.113594955333306
"X1201712878",0.117440761344341
"X1201712879",0.112034505300257
"X1201712880",0.119734541179084
"X1201712881",0.782773191028078
"X1201712882",0.110403551339708
"X1201712883",0.795736760967794
"X1201712885",0.126152122452466
"X1201712886",0.758354061483952
"X1201712887",0.12007463988748
"X1201712888",0.825096616946752
"X1201712889",0.112915314323701
"X1201712891",0.125418584649674
"X1201710273",0.1238882995451
"X1201710274",0.8160276772862
"X1201710276",0.817876695266191
"X1201710280",0.12705945990816
"X1201710288",0.115328711083037
"X1201712892",0.113663344852621
"X1201712895",0.1121496982124
"X1201713097",0.124751546733876
"X1201713100",0.116623165573582
"X1201713106",0.116776799915188
"X1201713115",0.1224500737754
"X1201713116",0.130354646181728
"X1201713117",0.122440276451726
"X1201713123",0.121903757162657
"X1201713124",0.123210364464401
"X1201710456",0.823719278125293
"X1201710471",0.160353844184055
"X1201710475",0.134005512801037
"X1201710481",0.810659396752409
"X1201713128",0.115212448046403
"X1201713129",0.80333975407797
"X1201713134",0.119722405353398
"X1201713135",0.132500177297995
"X1201713136",0.11863221004082
"X1201713138",0.111026889348569
"X1201713140",0.135250507592323
"X1201713141",0.118133385170507
"X1201713146",0.127098600760087
"X1201713150",0.116786628241225
"X1201713159",0.121920419616366
"X1201713164",0.121105854654129
"X1201713165",0.109799987678788
"X1201713167",0.117305810646147
"X1201713168",0.124348662329679
"X1201713200",0.137466268425379
"X1201713201",0.131750850381742
"X1201713204",0.110207589449662
"X1201713206",0.12306964807042
"X1201713217",0.133415295314786
"X1201713218",0.122068403871068
"X1201713219",0.125001966785017
"X1201713220",0.125871139949415
"X1201713222",0.147716088106563
"X1201713223",0.121524066997647
"X1201713224",0.11740877033908
"X1201713229",0.120553574619637
"X1201713230",0.107967245962911
"X1201713231",0.13243117226577
"X1201713232",0.124660676079647
"X1201713233",0.129045772333045
"X1201713234",0.130977494616584
"X1201713235",0.847462962816476
"X1201713236",0.119838161826159
"X1201713238",0.141931366499798
"X1201713239",0.125573844789047
"X1201713240",0.116667720357878
"X1201713242",0.768300317249911
"X1201713243",0.117025821334117
"X1201713245",0.110073500486812
"X1201713247",0.116605583560978
"X1201713249",0.124843961080448
"X1201713250",0.834027025564476
"X1201713251",0.1236075802271
"X1201713252",0.815745460122941
"X1201713254",0.110507548686656
"X1201713255",0.10666284856724
"X1201713256",0.135286637004779
"X1201713258",0.123847726790105
"X1201713259",0.125278688379568
"X1201710484",0.851323543841109
"X1201710486",0.107268156547127
"X1201710487",0.108595623302843
"X1201710489",0.11948559430812
"X1201710490",0.122766784531167
"X1201713260",0.12906352404458
"X1201713261",0.131120635665776
"X1201713264",0.124495776103342
"X1201713268",0.118158325540245
"X1201713269",0.12532679663712
"X1201713278",0.116739365194626
"X1201713279",0.838802654751161
"X1201713281",0.135712955037651
"X1201713290",0.833514337324338
"X1201713296",0.810624649895765
"X1201713297",0.79397818670311
"X1201713299",0.123107585486253
"X1201713301",0.137304936885896
"X1201713304",0.121814190050334
"X1201713305",0.107589401268398
"X1201713307",0.118987432457565
"X1201713309",0.1046446605627
"X1201713310",0.128828381315022
"X1201713313",0.130205421277207
"X1201713319",0.108128190325448
"X1201713320",0.126125353375175
"X1201713324",0.118263162389956
"X1201713327",0.802205424292181
"X1201713329",0.833756629926501
"X1201713331",0.801574922282598
"X1201713336",0.118346735136777
"X1201713340",0.127330119340511
"X1201713344",0.103011729961526
"X1201713345",0.103223397027735
"X1201713346",0.114543542176001
"X1201713347",0.12639781487496
"X1201713350",0.126334771448099
"X1201713352",0.829545981222113
"X1201713354",0.12353733590729
"X1201713353",0.816356141704362
"X1201713355",0.134763220901235
"X1201713358",0.106846182756011
"X1201713359",0.122556758958949
"X1201713361",0.819873621118642
"X1201713362",0.125481508363542
"X1201713363",0.11087705409587
"X1201713364",0.830048022512434
"X1201713366",0.122162646946532
"X1201713369",0.807392033862188
"X1201713371",0.830595193317996
"X1201713372",0.150516513075611
"X1201713373",0.869288725130671
"X1201713374",0.795466462617839
"X1201713376",0.804235818915001
"X1201713377",0.118221624706692
"X1201710493",0.121712438672198
"X1201710498",0.809555686930141
"X1201710500",0.136943853080048
"X1201710502",0.115586559464974
"X1201710504",0.229188118444562
"X1201713388",0.841962016165115
"X1201713389",0.120507333507694
"X1201713390",0.123861856322405
"X1201713393",0.129754091525707
"X1201713394",0.11470339380041
"X1201713399",0.125007634394665
"X1201713400",0.125580118916785
"X1201713402",0.860684765174463
"X1201713404",0.115529379309741
"X1201713407",0.120387031848289
"X1201713409",0.11779408159408
"X1201713411",0.131104402020059
"X1201713416",0.114964259505861
"X1201713418",0.11065423411446
"X1201713428",0.129634214474286
"X1201713434",0.124424793376569
"X1201713443",0.793232764558712
"X1201713446",0.117795390776744
"X1201713452",0.113390609577834
"X1201713456",0.857572691046454
"X1201713461",0.124053122632819
"X1201713466",0.123422881993726
"X1201713468",0.130317510846512
"X1201713476",0.120677971240959
"X1201713481",0.824104300376308
"X1201713483",0.112996766048026
"X1201713491",0.11663285844081
"X1201713508",0.129962178293592
"X1201713511",0.105018393393467
"X1201713512",0.131371608377327
"X1201713519",0.122603636562328
"X1201713522",0.122372578442188
"X1201713528",0.145843090444653
"X1201713534",0.130582266583224
"X1201710506",0.121519473789667
"X1201710507",0.122977159022501
"X1201710514",0.832075959346788
"X1201710517",0.12115205397502
"X1201710520",0.120169896016958
"X1201713597",0.132241253677207
"X1201713598",0.11119398629305
"X1201713600",0.794760228860271
"X1201713601",0.12201666731419
"X1201713604",0.111570167380208
"X1201713607",0.131422770576132
"X1201713609",0.82696083057328
"X1201713611",0.119999902001443
"X1201713612",0.115956485543551
"X1201713614",0.126196245487827
"X1201713616",0.170152068784489
"X1201713617",0.11604117334167
"X1201713618",0.111119695000169
"X1201713619",0.126496323189254
"X1201713620",0.132952703196196
"X1201713624",0.124896234854357
"X1201713626",0.859178834129426
"X1201713627",0.116244860624612
"X1201713628",0.11151311665086
"X1201713629",0.123502802467377
"X1201713630",0.115682459902366
"X1201713631",0.125854379878698
"X1201713632",0.12369415661803
"X1201713633",0.114069863320561
"X1201713634",0.109974023420161
"X1201713635",0.79453164880853
"X1201713636",0.115480320173104
"X1201713638",0.10580596265965
"X1201713640",0.166527837749622
"X1201713641",0.120891910381094
"X1201713642",0.116966562921726
"X1201713643",0.102654234190673
"X1201713644",0.130642667176386
"X1201713645",0.113330423417888
"X1201713646",0.113691447666027
"X1201713648",0.130255593777793
"X1201713650",0.110460187340213
"X1201713654",0.114189341771257
"X1201713655",0.111471458982377
"X1201713656",0.810756626248361
"X1201713657",0.114976956273151
"X1201713662",0.115304883461293
"X1201713664",0.105339871121004
"X1201713665",0.106318371766171
"X1201713666",0.113873786841683
"X1201713668",0.845834657685097
"X1201713671",0.807547993916062
"X1201713673",0.109866126705375
"X1201713675",0.120230681787335
"X1201713677",0.120218435076828
"X1201710525",0.846864229242317
"X1201710528",0.136170029613724
"X1201710535",0.835257261174361
"X1201710536",0.126120550837952
"X1201710540",0.127958527917056
"X1201713678",0.128818338544922
"X1201713679",0.0979471337343543
"X1201713680",0.149289351151649
"X1201713682",0.112007140237889
"X1201713688",0.829978010339712
"X1201713690",0.118442348966803
"X1201713691",0.126326272885505
"X1201713694",0.11078767892103
"X1201713696",0.122203016703276
"X1201713697",0.776974806578937
"X1201713698",0.113658536849533
"X1201713700",0.106980489087227
"X1201713701",0.115531620571515
"X1201713705",0.797898698153248
"X1201713706",0.120995484364951
"X1201713708",0.12041182637002
"X1201713709",0.781976207317256
"X1201713710",0.115488085079876
"X1201713711",0.110550016253748
"X1201713712",0.111862712281581
"X1201713714",0.182677564853545
"X1201713718",0.863976827888823
"X1201713719",0.10985315782103
"X1201713720",0.112340130343861
"X1201713721",0.80699316102117
"X1201713722",0.121783561626498
"X1201713723",0.125060031559288
"X1201713724",0.115298917043609
"X1201713725",0.123479322662103
"X1201713726",0.116544227792291
"X1201713728",0.122931617173701
"X1201713729",0.108623571047476
"X1201713730",0.117248464158531
"X1201713731",0.118672747720283
"X1201713732",0.783791342165125
"X1201713733",0.113943540562707
"X1201713734",0.108718361835274
"X1201713735",0.833552090412124
"X1201713736",0.116560160468354
"X1201713737",0.114407612157326
"X1201713738",0.118141130089532
"X1201713739",0.111358645014684
"X1201713743",0.117607378048262
"X1201713744",0.133201852456066
"X1201713746",0.110653379124878
"X1201713750",0.839592417171886
"X1201713753",0.112981462403721
"X1201713754",0.844674221204088
"X1201713756",0.10844252038839
"X1201713757",0.118649109397513
"X1201710543",0.116595756078181
"X1201710548",0.141060003561915
"X1201710549",0.118481249355051
"X1201710551",0.122018327676917
"X1201710553",0.120367447944045
"X1201713759",0.107948649100209
"X1201713761",0.108705194980028
"X1201713762",0.123796072582696
"X1201713765",0.126210508104723
"X1201713766",0.118979413604167
"X1201713767",0.106241292898675
"X1201713770",0.122996792347653
"X1201713771",0.105788891248638
"X1201713772",0.125980874345504
"X1201713774",0.131467873916443
"X1201713775",0.117907105685612
"X1201713777",0.814289715367598
"X1201713781",0.790634307001633
"X1201713782",0.7733527720327
"X1201713784",0.106209937073351
"X1201713786",0.109147172880809
"X1201713787",0.10668629562824
"X1201713789",0.11289191691244
"X1201713790",0.120265948978791
"X1201713791",0.122187748537503
"X1201713793",0.127106936231567
"X1201713794",0.125180440162471
"X1201713795",0.121530498852587
"X1201713796",0.113497282131404
"X1201713797",0.872450416896309
"X1201713799",0.112555302687444
"X1201713800",0.125662724454403
"X1201713801",0.121137684910877
"X1201713802",0.348530979435958
"X1201713804",0.810385667462791
"X1201713805",0.116554398529671
"X1201713806",0.810874554557042
"X1201713807",0.11826113093039
"X1201713809",0.114432507423077
"X1201713812",0.115149379404607
"X1201713813",0.120034332725358
"X1201713839",0.124009068482523
"X1201713868",0.119583578123953
"X1201713869",0.115387858976887
"X1201713871",0.123345513028092
"X1201713873",0.115443611023414
"X1201713878",0.870658058134097
"X1201713879",0.911911910461053
"X1201713881",0.872762318889752
"X1201713882",0.888117954494675
"X1201713883",0.122464314045647
"X1201713887",0.110355624896949
"X1201713889",0.110226599106045
"X1201710555",0.117610793138706
"X1201710557",0.127881631428021
"X1201710558",0.133344618259239
"X1201710559",0.129893925185992
"X1201713890",0.115577055163966
"X1201713895",0.115257588845703
"X1201713896",0.107353154550119
"X1201713897",0.112108484290635
"X1201713911",0.109876986656788
"X1201713917",0.118084632295411
"X1201713945",0.114918563882386
"X1201713946",0.1032915024912
"X1201713947",0.123494286841714
"X1201713949",0.843802624401631
"X1201713950",0.110110776424307
"X1201713951",0.125100434712803
"X1201713952",0.794763001937969
"X1201713954",0.105750264995125
"X1201713955",0.113107963346656
"X1201713956",0.116717111388214
"X1201713957",0.828732521466968
"X1201713958",0.116438952983717
"X1201713959",0.106330509919226
"X1201713960",0.776992251630858
"X1201713961",0.14233969572154
"X1201713962",0.119086970829083
"X1201713966",0.105089882970651
"X1201713967",0.83835062918532
"X1201713968",0.121521347528198
"X1201713969",0.112274069393802
"X1201713974",0.138490086939752
"X1201713975",0.111170313440179
"X1201713976",0.129415123585179
"X1201713977",0.795155926300146
"X1201713978",0.123584084732431
"X1201713979",0.121452971279553
"X1201713981",0.837294714259635
"X1201713982",0.112278693847384
"X1201713983",0.840099091900512
"X1201713985",0.130866457203753
"X1201713986",0.124167521358031
"X1201713987",0.114225498389101
"X1201713988",0.123125253622482
"X1201713989",0.127016151057312
"X1201713990",0.768350651024249
"X1201713992",0.114178805563471
"X1201713993",0.14102480261135
"X1201713994",0.124902535579833
"X1201713995",0.124383544108871
"X1201713996",0.115389856793663
"X1201713997",0.117405437500853
"X1201713999",0.145848394221955
"X1201714004",0.780076819250381
"X1201714005",0.127283758582387
"X1201710563",0.112125094998689
"X1201710564",0.121581706905055
"X1201710566",0.107832697646844
"X1201710570",0.121942190093965
"X1201710582",0.838793201662435
"X1201714007",0.121008618302039
"X1201714008",0.113183604408689
"X1201714013",0.116006262821106
"X1201714014",0.128805781445275
"X1201714015",0.122471943940792
"X1201714016",0.111826312304408
"X1201714018",0.110444902218609
"X1201714019",0.116771913048112
"X1201714020",0.114917156542811
"X1201714022",0.135417384489167
"X1201714023",0.120010020446599
"X1201714024",0.113609181319869
"X1201714031",0.106190103958268
"X1201714045",0.13056955572391
"X1201714047",0.130110221021253
"X1201714049",0.119714639051888
"X1201714052",0.83430605568474
"X1201714053",0.123802383415136
"X1201714055",0.119180755124507
"X1201714057",0.149917826624432
"X1201714058",0.126558580025253
"X1201714059",0.873947452704875
"X1201714060",0.810659047596399
"X1201714061",0.125403890121155
"X1201714062",0.127198844585283
"X1201714063",0.130543499016467
"X1201714064",0.827991512493305
"X1201714065",0.123203084731342
"X1201714066",0.123843906375171
"X1201714068",0.127373778545046
"X1201714069",0.147035043389002
"X1201714070",0.810556568228663
"X1201714071",0.126826591009686
"X1201714074",0.12691934319167
"X1201714075",0.124967992042107
"X1201714076",0.121619728376278
"X1201714077",0.143451449558648
"X1201714078",0.861156351020613
"X1201714079",0.123752638693073
